time,omega_true,omega_sensor,current_true,current_sensor,voltage,temp_sensor,omega_kalman,innovation,attack_active,fault_active,RUL,run_id,scenario_id
4.34,11.999999999999996,11.82066461235782,5.4,5.406284285935668,12.0,1020.3716826711158,11.990967648547608,-0.1790112169325333,0,0,3.6400000000000006,25,0
4.36,11.999999999999996,11.967959662600327,5.4,5.392819545783871,12.0,1023.0894533554128,11.991566994649702,-0.024814456237759686,0,0,3.62,25,0
4.38,11.999999999999996,11.816588304355285,5.4,5.404513378871725,12.0,1028.0839345800453,11.984659534886404,-0.17666529136447728,0,0,3.6000000000000005,25,0
4.4,11.999999999999996,12.093035718953919,5.4,5.401158573110378,12.0,1032.0381483030114,11.99285044594369,0.10530809104479566,0,0,3.58,25,0
4.42,11.999999999999996,11.98952494687264,5.4,5.440035741630398,12.0,1035.090464543745,11.994049025057025,-0.004755409882312378,0,0,3.5600000000000005,25,0
4.44,11.999999999999996,11.993223336011983,5.4,5.406178758730191,12.0,1038.626181275361,11.995141155338715,-0.002015884033637505,0,0,3.54,25,0
4.46,11.999999999999996,12.02468242116522,5.4,5.360786554293118,12.0,1041.628758073909,11.997502716189867,0.028569496894247592,0,0,3.5200000000000005,25,0
4.48,11.999999999999996,12.040128485840253,5.4,5.343319417745921,12.0,1046.6818955776873,12.00005144982372,0.04212631288835844,0,0,3.5,25,0
4.5,11.999999999999996,11.859069340046617,5.4,5.395511644442432,12.0,1049.3871303965138,11.993183443858854,-0.14097181981236062,0,0,3.4800000000000004,25,0
4.5200000000000005,11.999999999999996,11.980981162805362,5.4,5.416583554825862,12.0,1053.4105267660696,11.993886843202812,-0.01356559228172216,0,0,3.46,25,0
4.54,11.999999999999996,12.031008029134888,5.4,5.390874872439765,12.0,1057.9133739149083,11.996855795865343,0.03589855457263802,0,0,3.4400000000000004,25,0
4.5600000000000005,11.999999999999996,11.990069932389517,5.4,5.383086215458355,12.0,1061.0305130915715,11.99712394094187,-0.007414704302759034,0,0,3.42,25,0
4.58,11.999999999999996,12.059995402870351,5.4,5.403849609007647,12.0,1064.8412520381103,12.000729616513862,0.06229625011685336,0,0,3.4000000000000004,25,0
4.6000000000000005,11.999999999999996,11.837869949584126,5.4,5.400150605453933,12.0,1068.8963060094704,11.992668319453443,-0.16271374362696456,0,0,3.38,25,0
4.62,11.999999999999996,12.096033361340458,5.4,5.374845359815795,12.0,1072.4577358292584,11.999091620620975,0.10189870577770321,0,0,3.3600000000000003,25,0
4.64,11.999999999999996,11.961784041501893,5.4,5.403372381408907,12.0,1074.6579415216288,11.997449593971316,-0.0374892549948882,0,0,3.3400000000000007,25,0
4.66,11.999999999999996,12.105295353706671,5.4,5.408199481394403,12.0,1078.883396053575,12.003181127244682,0.10733567852961734,0,0,3.3200000000000003,25,0
4.68,11.999999999999996,11.747780213363217,5.4,5.409550204794871,12.0,1083.3302838708194,11.990151617219752,-0.25476468843252853,0,0,3.3000000000000007,25,0
4.7,11.999999999999996,12.19110203234264,5.4,5.40444260617995,12.0,1086.6341314490496,12.001800911988878,0.19898073856683673,0,0,3.2800000000000002,25,0
4.72,11.999999999999996,11.90844890784493,5.4,5.421172936589204,12.0,1090.344453088112,11.99691704886741,-0.09299182174617471,0,0,3.2600000000000007,25,0
4.74,11.999999999999996,11.941111075189653,5.4,5.396043250047362,12.0,1094.3448867067962,11.994788906708624,-0.05642256390427569,0,0,3.24,25,0
4.76,11.999999999999996,12.030992520585727,5.4,5.410566168588575,12.0,1097.8785476568842,11.997541586811604,0.035161395218826996,0,0,3.2200000000000006,25,0
4.78,11.999999999999996,11.963503157998007,5.4,5.398382161911389,12.0,1101.8248075378806,11.996353517438559,-0.034530111451276824,0,0,3.2,25,0
4.8,11.999999999999996,12.105578355517821,5.4,5.402557962179184,12.0,1104.7084636159316,12.002360688722813,0.10849554156697394,0,0,3.1800000000000006,25,0
4.82,11.999999999999996,11.836414539612162,5.4,5.379902225618245,12.0,1108.6595932574448,11.993838901219455,-0.16547401136608997,0,0,3.16,25,0
4.84,11.999999999999996,12.15856058542774,5.4,5.399085971906874,12.0,1111.5106387031017,12.003024230453173,0.16348946445217472,0,0,3.1400000000000006,25,0
4.86,11.999999999999996,11.947315507557947,5.4,5.392215752776181,12.0,1114.8220106354752,11.99973880083787,-0.05510387680459239,0,0,3.12,25,0
4.88,11.999999999999996,11.903143522641093,5.4,5.414013725613792,12.0,1120.0554187993587,11.995089524923083,-0.09664751802920257,0,0,3.1000000000000005,25,0
4.9,11.999999999999996,12.09988780233205,5.4,5.438339948183701,12.0,1122.7191189044602,12.001121862575754,0.10381618239358303,0,0,3.08,25,0
4.92,11.999999999999996,12.003710996072927,5.4,5.404169311414818,12.0,1126.0824862837894,12.001034355891115,0.00281350601232333,0,0,3.0600000000000005,25,0
4.94,11.999999999999996,12.101970669419778,5.4,5.396365947868541,12.0,1129.2658115653064,12.005747696688529,0.10114318470688488,0,0,3.04,25,0
4.96,11.999999999999996,11.80665385101734,5.4,5.408975399876874,12.0,1133.227944012934,11.994968957426446,-0.1979443063334827,0,0,3.0200000000000005,25,0
4.98,11.999999999999996,11.983168321444065,5.4,5.399481864148563,12.0,1136.6616427642384,11.995352164106212,-0.012806844497092129,0,0,3.0,25,0
5.0,11.999999999999996,12.005996291686658,5.4,5.414072665837588,12.0,1140.0812998911886,11.99675430584909,0.009714560401688388,0,0,2.9800000000000004,25,0
5.0200000000000005,11.999999999999996,11.997588859888653,5.4,5.409873175390733,12.0,1145.348241477589,11.99741246438867,0.00018541520938164524,0,0,2.96,25,0
5.04,11.999999999999996,12.014832869287662,5.4,5.402268357416671,12.0,1147.3359647732436,11.998752229978525,0.016902897776725823,0,0,2.9400000000000004,25,0
5.0600000000000005,11.999999999999996,11.959787191737387,5.4,5.423257083141437,12.0,1151.6910070070903,11.99709415069102,-0.039214592245432556,0,0,2.92,25,0
5.08,11.999999999999996,12.052999821685075,5.4,5.376498372338467,12.0,1155.2867198042138,12.000366636569865,0.05532450113225984,0,0,2.9000000000000004,25,0
5.1000000000000005,11.999999999999996,11.91437504404813,5.4,5.423780057601541,12.0,1158.1713880678092,11.996113728806394,-0.0859182652077628,0,0,2.88,25,0
5.12,11.999999999999996,11.986353596895464,5.4,5.396132825105607,12.0,1161.314318058886,11.99637838129468,-0.01053738614965205,0,0,2.8600000000000003,25,0
5.14,11.999999999999996,11.995150598461564,5.4,5.380797990055129,12.0,1164.598146082498,11.997007742847517,-0.0019521065741798793,0,0,2.8400000000000007,25,0
5.16,11.999999999999996,12.004418662461813,5.4,5.40357670842387,12.0,1168.842324853934,11.99793759364653,0.006812468183799325,0,0,2.8200000000000003,25,0
5.18,11.999999999999996,11.880707793723591,5.4,5.433359125232004,12.0,1171.9377175858517,11.992627247794,-0.11764228119363374,0,0,2.8000000000000007,25,0
5.2,11.999999999999996,12.11081701381789,5.4,5.391964097621387,12.0,1176.963923638613,11.999779527319102,0.11671521558269049,0,0,2.7800000000000002,25,0
5.22,11.999999999999996,12.06125931951168,5.4,5.399728217185053,12.0,1179.3651192612747,12.002812223175447,0.06143569765639789,0,0,2.7600000000000007,25,0
5.24,11.999999999999996,11.925733486197105,5.4,5.399007026108392,12.0,1182.4690957023129,11.998527566519751,-0.07651629234325341,0,0,2.74,25,0
5.26,11.999999999999996,12.139620464814536,5.4,5.385445938045561,12.0,1186.4715135477174,12.005671333598915,0.14079841159873396,0,0,2.7200000000000006,25,0
5.28,11.999999999999996,12.193178460914021,5.4,5.356392779132561,12.0,1189.6013251302431,12.013713717275506,0.18864139403488878,0,0,2.7,25,0
5.3,11.999999999999996,12.049203467355598,5.4,5.4288640772199095,12.0,1192.4123053708463,12.012830831932403,0.03823249353519209,0,0,2.6800000000000006,25,0
5.32,11.999999999999996,12.029180424939229,5.4,5.389692315833405,12.0,1195.565313239198,12.011184841691898,0.018915759393305365,0,0,2.66,25,0
5.34,11.999999999999996,11.97480343653564,5.4,5.391446935456381,12.0,1199.7274964458047,12.007286882873347,-0.03414443681788093,0,0,2.6400000000000006,25,0
5.36,11.999999999999996,11.996039067743903,5.4,5.42304015528882,12.0,1203.5025383117995,12.005353240565466,-0.00979043855477535,0,0,2.62,25,0
5.38,11.999999999999996,12.116806927979193,5.4,5.388322286032826,12.0,1205.8280272899678,12.009756451959703,0.11252433552681929,0,0,2.6000000000000005,25,0
5.4,11.999999999999996,12.11024279244494,5.4,5.388616388323802,12.0,1210.1737731161218,12.012788343179636,0.10243763087717639,0,0,2.58,25,0
5.42,11.999999999999996,11.938667995359246,5.4,5.412056210620157,12.0,1213.2212136544556,12.006749436018817,-0.07156267918446346,0,0,2.5600000000000005,25,0
5.44,11.999999999999996,12.057614472052556,5.4,5.405722494206271,12.0,1216.7270610804453,12.007939596287008,0.052214923237501765,0,0,2.54,25,0
5.46,11.999999999999996,12.089568200344138,5.4,5.382807183518094,12.0,1220.4019608729964,12.01039982852661,0.08321652331452967,0,0,2.5200000000000005,25,0
5.48,11.999999999999996,12.03462686121417,5.4,5.410744581869632,12.0,1223.9884306364395,12.009599593224388,0.02630699839287942,0,0,2.5,25,0
5.5,11.999999999999996,11.963829994354755,5.4,5.380891161430213,12.0,1226.89847423969,12.005546562769805,-0.04384968022475633,0,0,2.4800000000000004,25,0
5.5200000000000005,11.999999999999996,12.072316549556554,5.4,5.398735392030712,12.0,1230.625657752963,12.007739307022558,0.06787929934070824,0,0,2.46,25,0
5.54,11.999999999999996,11.987851108279587,5.4,5.339890342807143,12.0,1232.825521977144,12.005299261456836,-0.018340337338459634,0,0,2.4400000000000004,25,0
5.5600000000000005,11.999999999999996,11.992357894221279,5.4,5.441537229447353,12.0,1237.7111120586226,12.003661420917556,-0.011881514944191096,0,0,2.42,25,0
5.58,11.999999999999996,12.181817353121165,5.4,5.430905214467529,12.0,1239.090311336573,12.011631333991515,0.1788882163871186,0,0,2.4000000000000004,25,0
5.6000000000000005,11.999999999999996,11.891426445075094,5.4,5.416960970697616,12.0,1243.6205018300918,12.003570743027943,-0.11787862211811806,0,0,2.38,25,0
5.62,11.999999999999996,11.952158054850758,5.4,5.382490026761418,12.0,1246.2493861441874,12.000390312959395,-0.050698539571598644,0,0,2.3600000000000003,25,0
5.64,11.999999999999996,11.928695379904866,5.4,5.401130961593821,12.0,1250.1082934367098,11.996828375653378,-0.07161687046265008,0,0,2.3400000000000007,25,0
5.66,11.999999999999996,12.089642937571865,5.4,5.358007001280726,12.0,1252.898016311528,12.001946900892314,0.09218023704916156,0,0,2.3200000000000003,25,0
5.68,11.999999999999996,12.039695097948453,5.4,5.376605569339793,12.0,1257.0101435283896,12.003412761526915,0.03813757723460043,0,0,2.3000000000000007,25,0
5.7,11.999999999999996,12.066993370908067,5.4,5.411425429210272,12.0,1260.5419333654845,12.005856355374027,0.06426316168653301,0,0,2.2800000000000002,25,0
5.72,11.999999999999996,12.110469204214542,5.4,5.3742556811366455,12.0,1262.876997997781,12.009831059237106,0.10578411991532022,0,0,2.2600000000000007,25,0
5.74,11.999999999999996,11.823434751811991,5.4,5.396318707623561,12.0,1267.1335224825743,11.998893059843558,-0.18443009557769408,0,0,2.24,25,0
5.76,11.999999999999996,11.895154588361565,5.4,5.404551405667992,12.0,1270.1627758161242,11.994057215919526,-0.10395985951328157,0,0,2.2200000000000006,25,0
5.78,11.999999999999996,12.037027450679153,5.4,5.381429054221607,12.0,1272.8306885799595,11.997278284493834,0.04178167794353094,0,0,2.2,25,0
5.8,11.999999999999996,11.937680313612635,5.4,5.42384124166613,12.0,1276.409687293057,11.99489694422494,-0.06014231398243375,0,0,2.1800000000000006,25,0
5.82,11.999999999999996,11.854678921374827,5.4,5.373508087954015,12.0,1279.2451465884628,11.989046859934994,-0.14123863400512704,0,0,2.16,25,0
5.84,11.999999999999996,11.880774424201507,5.4,5.416405835883792,12.0,1283.6776808920258,11.985863901080172,-0.11046306374649006,0,0,2.1400000000000006,25,0
5.86,11.999999999999996,12.111309363922105,5.4,5.388636931972794,12.0,1286.4976373043833,11.994656008658344,0.12261824305796587,0,0,2.12,25,0
5.88,11.999999999999996,11.889623507310317,5.4,5.390481464870518,12.0,1289.0810693057454,11.990563402463135,-0.10610129961635906,0,0,2.1000000000000005,25,0
5.9,11.999999999999996,12.041427617956135,5.4,5.384763456523807,12.0,1292.3747817260175,11.994833252349162,0.04897689598562671,0,0,2.08,25,0
5.92,11.999999999999996,12.005891244297024,5.4,5.42106855745259,12.0,1295.6698015278748,11.996354260695076,0.010024642417693741,0,0,2.0600000000000005,25,0
5.94,11.999999999999996,11.956281699745134,5.4,5.432211194526123,12.0,1299.8901824717075,11.995098568382206,-0.04080170881092826,0,0,2.04,25,0
5.96,11.999999999999996,11.93648655205517,5.4,5.412779101828114,12.0,1302.382814897054,11.993179927190214,-0.059592302650594675,0,0,2.0200000000000005,25,0
5.98,11.999999999999996,12.058705447973752,5.4,5.433276887687345,12.0,1305.4847326537463,11.9976651427723,0.06416150622158057,0,0,2.0,25,0
6.0,11.999999999999996,11.950058495178661,5.4,5.402261763507624,12.0,1308.5339632485127,11.995793524654992,-0.048073619039179505,0,0,1.9800000000000004,25,0
6.0200000000000005,11.999999999999996,11.928053038905452,5.4,5.381257532193046,12.0,1311.7201464202565,11.993298589999059,-0.06858178081854227,0,0,1.96,25,0
6.04,11.999999999999996,12.054299600502702,5.4,5.37057044481367,12.0,1315.77038464603,11.99754112815925,0.05966072850345405,0,0,1.9400000000000004,25,0
6.0600000000000005,11.999999999999996,11.871810650268026,5.4,5.374643610760586,12.0,1318.4992761917886,11.991892694079763,-0.12622225225937456,0,0,1.92,25,0
6.08,11.999999999999996,11.96799020269901,5.4,5.402876141026085,12.0,1321.5306169676146,11.992272516912804,-0.025523952564800112,0,0,1.9000000000000004,25,0
6.1000000000000005,11.999999999999996,12.153121109998423,5.4,5.420219882322129,12.0,1324.701939415183,12.001567472925556,0.15930309646817875,0,0,1.88,25,0
6.12,11.999999999999996,12.028130659952243,5.4,5.385354818963781,12.0,1327.6098061591226,12.00256142155686,0.026876681611797792,0,0,1.8600000000000003,25,0
6.140000000000001,11.999999999999996,11.95119623075779,5.4,5.423282138029075,12.0,1330.926336286934,11.999575346448593,-0.05085290648769991,0,0,1.8399999999999999,25,0
6.16,11.999999999999996,12.011744165988352,5.4,5.394724077793722,12.0,1333.9269758557393,12.000248110088036,0.012083888829478084,0,0,1.8200000000000003,25,0
6.18,11.999999999999996,11.838176697588302,5.4,5.376858314879888,12.0,1336.423446323201,11.992316775069655,-0.16202179048212706,0,0,1.8000000000000007,25,0
6.2,11.999999999999996,12.112816362956414,5.4,5.4312846681175815,12.0,1340.2740545768056,11.999640492096347,0.11896294290068887,0,0,1.7800000000000002,25,0
6.22,11.999999999999996,11.984135546543584,5.4,5.397509197126833,12.0,1343.6889144351735,11.998954642277111,-0.015576847133495164,0,0,1.7600000000000007,25,0
6.24,11.999999999999996,12.011816330149447,5.4,5.4142363478346915,12.0,1346.460418773867,11.999779213072175,0.012652616327757826,0,0,1.7400000000000002,25,0
6.26,11.999999999999996,12.075194255719618,5.4,5.3934444473487275,12.0,1349.3987652801245,12.003489862998531,0.07537088526187752,0,0,1.7200000000000006,25,0
6.28,11.999999999999996,11.923877720694588,5.4,5.410453657602167,12.0,1352.7047780701023,11.998953031221598,-0.07891416970423926,0,0,1.7000000000000002,25,0
6.3,11.999999999999996,12.111629574578581,5.4,5.407627678800294,12.0,1356.4557045595586,12.004633502617729,0.11246714960130255,0,0,1.6800000000000006,25,0
6.32,11.999999999999996,12.077353505467977,5.4,5.437896029715423,12.0,1359.1129507475493,12.007289420072409,0.07364670337379309,0,0,1.6600000000000001,25,0
6.34,11.999999999999996,12.027937905908638,5.4,5.392953882030635,12.0,1361.3307615498527,12.006906922659532,0.022106369850710905,0,0,1.6400000000000006,25,0
6.36,11.999999999999996,11.904723977129553,5.4,5.395456546062742,12.0,1365.191076100424,12.000621944780999,-0.10080156099807347,0,0,1.62,25,0
6.38,11.999999999999996,11.992929266404257,5.4,5.401329786778894,12.0,1368.8820171968139,12.000129388771827,-0.00756828942054355,0,0,1.6000000000000005,25,0
6.4,11.999999999999996,12.06569874630421,5.4,5.346747405364301,12.0,1371.82953332916,12.003294457230377,0.06559523528674838,0,0,1.58,25,0
6.42,11.999999999999996,11.81317697251636,5.4,5.375958356051766,12.0,1373.5592957779509,11.99341916190909,-0.18945859326794334,0,0,1.5600000000000005,25,0
6.44,11.999999999999996,11.930609915621186,5.4,5.386459442763546,12.0,1377.3543317871843,11.991615884254143,-0.06412541390608695,0,0,1.54,25,0
6.46,11.999999999999996,11.947525826862458,5.4,5.405872624018095,12.0,1380.8384566944371,11.991066331455423,-0.04576688054085665,0,0,1.5200000000000005,25,0
6.48,11.999999999999996,11.939365496998343,5.4,5.395391281790524,12.0,1383.4544693210185,11.99025110859949,-0.053487568165996535,0,0,1.5,25,0
6.5,11.999999999999996,11.952040167956616,5.4,5.417440325943372,12.0,1386.492772875354,11.990247228303707,-0.04016071892297646,0,0,1.4800000000000004,25,0
6.5200000000000005,11.999999999999996,11.878266427745931,5.4,5.374285841689647,12.0,1390.3665934464195,11.986655477262834,-0.11393135489703532,0,0,1.46,25,0
6.54,11.999999999999996,12.026430311225022,5.4,5.423821514860348,12.0,1391.987271427637,11.991129437077241,0.03710592941475355,0,0,1.4400000000000004,25,0
6.5600000000000005,11.999999999999996,11.936267470711893,5.4,5.407492473018509,12.0,1395.8188415337809,11.990148430622286,-0.05663607894990008,0,0,1.42,25,0
6.58,11.999999999999996,11.85385219781145,5.4,5.420017109851155,12.0,1398.4288579091547,11.985392629230573,-0.1382665466863795,0,0,1.4000000000000004,25,0
6.6000000000000005,11.999999999999996,11.967208905485377,5.4,5.4214143544644156,12.0,1401.6129804718942,11.987287419799676,-0.021105197899082384,0,0,1.38,25,0
6.62,11.999999999999996,11.975570327356875,5.4,5.420159442757736,12.0,1405.0015982986436,11.989136262839148,-0.014259608482866781,0,0,1.3600000000000003,25,0
6.640000000000001,11.999999999999996,11.831469673613833,5.4,5.3910762438181346,12.0,1407.6745005699725,11.983533464932512,-0.15983933665748573,0,0,1.3399999999999999,25,0
6.66,11.999999999999996,12.258549764452454,5.4,5.430983446269356,12.0,1411.1319554643558,12.000045010284659,0.2717229925064437,0,0,1.3200000000000003,25,0
6.68,11.999999999999996,11.949587347862359,5.4,5.393496854021347,12.0,1413.6587859405518,11.997581882390145,-0.05044866036536888,0,0,1.3000000000000007,25,0
6.7,11.999999999999996,12.09374492424717,5.4,5.414406854425457,12.0,1416.8275833334753,12.002719927475747,0.09567941833505422,0,0,1.2800000000000002,25,0
6.72,11.999999999999996,12.010527030263772,5.4,5.37645692363362,12.0,1419.3806010566768,12.002582189071784,0.00835108828317388,0,0,1.2600000000000007,25,0
6.74,11.999999999999996,11.940105769544399,5.4,5.3859501965352194,12.0,1421.9312040609764,11.999051645611871,-0.061959981713028967,0,0,1.2400000000000002,25,0
6.76,11.999999999999996,12.038136753507677,5.4,5.385040651537837,12.0,1425.3747950802144,12.001133424154181,0.03889543701817999,0,0,1.2200000000000006,25,0
6.78,11.999999999999996,11.87091326444699,5.4,5.357772191077499,12.0,1428.1741139076603,11.994583075957449,-0.12999347487635582,0,0,1.2000000000000002,25,0
6.8,11.999999999999996,12.07463537757499,5.4,5.417552933173463,12.0,1431.7655913747442,11.99950798317118,0.07896891680903018,0,0,1.1800000000000006,25,0
6.82,11.999999999999996,11.982230902340532,5.4,5.372363896102815,12.0,1433.8505399310416,11.998761138627524,-0.017375484196412216,0,0,1.1600000000000001,25,0
6.84,11.999999999999996,12.114574974576767,5.4,5.368932801980843,12.0,1438.6687884541066,12.004630738335251,0.11556606367474664,0,0,1.1400000000000006,25,0
6.86,11.999999999999996,12.179224200082768,5.4,5.408387848038537,12.0,1439.7768580616373,12.012242918650488,0.17551960941456635,0,0,1.12,25,0
6.88,11.999999999999996,11.963745442031096,5.4,5.416231010423568,12.0,1443.1534218010477,12.00755424019809,-0.0460488928892957,0,0,1.1000000000000005,25,0
6.9,11.999999999999996,12.060641140896346,5.4,5.42527012618635,12.0,1446.50073965498,12.008699354574144,0.05459774873787282,0,0,1.08,25,0
6.92,11.999999999999996,12.01420832440834,5.4,5.3913881730017,12.0,1448.68906081534,12.007312110810282,0.007248840749022989,0,0,1.0600000000000005,25,0
6.94,11.999999999999996,11.952305191507019,5.4,5.446078542099486,12.0,1451.898934639403,12.003244962716105,-0.05354449714120868,0,0,1.04,25,0
6.96,11.999999999999996,11.861674883804115,5.4,5.422873486499103,12.0,1454.9071459838538,11.995740722152165,-0.14092108636877043,0,0,1.0200000000000005,25,0
6.98,11.999999999999996,11.934775963883583,5.4,5.3798376826993595,12.0,1458.1988640585794,11.993585446350686,-0.0618166138381504,0,0,1.0,25,0
7.0,11.999999999999996,12.120066455742815,5.4,5.352108438268338,12.0,1461.038372751551,12.0009587445461,0.12519809866226694,0,0,0.9800000000000004,25,0
7.0200000000000005,11.999999999999996,11.757496487678624,5.4,5.383088239779756,12.0,1463.8016249829977,11.988932857033832,-0.24327050795825755,0,0,0.96,25,0
7.04,11.999999999999996,11.956076206760297,5.4,5.365361231367703,12.0,1466.0560165220897,11.989440266358178,-0.03507007886677016,0,0,0.9400000000000004,25,0
7.0600000000000005,11.999999999999996,11.888662603162304,5.4,5.4094272900273195,12.0,1469.4231266785987,11.98654704449921,-0.10288960992423846,0,0,0.9199999999999999,25,0
7.08,11.999999999999996,11.88338870856895,5.4,5.418912975813017,12.0,1472.7217024162724,11.984088508054171,-0.1058489270304186,0,0,0.9000000000000004,25,0
7.1000000000000005,11.999999999999996,11.973350598106228,5.4,5.384787955780469,12.0,1476.218613023421,11.986593643904289,-0.01392020833710994,0,0,0.8799999999999999,25,0
7.12,11.999999999999996,11.892468933324421,5.4,5.446320377097301,12.0,1478.5043605433991,11.984565690746713,-0.0968059817990099,0,0,0.8600000000000003,25,0
7.140000000000001,11.999999999999996,11.999689513098948,5.4,5.402760679893106,12.0,1481.1812437319118,11.98823810265081,0.012036960501577099,0,0,0.8399999999999999,25,0
7.16,11.999999999999996,12.09608312151695,5.4,5.402511539804477,12.0,1483.930606796034,11.995722277695439,0.10549263939630116,0,0,0.8200000000000003,25,0
7.18,11.999999999999996,11.784743811459325,5.4,5.411348567009513,12.0,1486.2401253601054,11.986272943589409,-0.2118340106970269,0,0,0.8000000000000007,25,0
7.2,11.999999999999996,12.046148647287987,5.4,5.399941775326184,12.0,1488.574228171827,11.991797515422322,0.05713029241645984,0,0,0.7800000000000002,25,0
7.22,11.999999999999996,12.05107692446287,5.4,5.3775921448683235,12.0,1491.4498848965438,11.996241915206074,0.05763891212501271,0,0,0.7600000000000007,25,0
7.24,11.999999999999996,11.999546907538173,5.4,5.357537334902117,12.0,1495.3270865260936,11.997117743678729,0.002553375373313571,0,0,0.7400000000000002,25,0
7.26,11.999999999999996,12.065537385326165,5.4,5.367829867813596,12.0,1498.1928569111367,12.00099449519313,0.0678431903831811,0,0,0.7200000000000006,25,0
7.28,11.999999999999996,11.838600639027172,5.4,5.419850495812595,12.0,1501.067962479285,11.99290545928806,-0.16219495712733334,0,0,0.7000000000000002,25,0
7.3,11.999999999999996,11.950903447771186,5.4,5.371322036827893,12.0,1504.0183249220963,11.992212113109808,-0.043420919659263646,0,0,0.6800000000000006,25,0
7.32,11.999999999999996,12.029976010946427,5.4,5.404604673735838,12.0,1506.352472242297,11.99553098337209,0.03620632045858052,0,0,0.6600000000000001,25,0
7.34,11.999999999999996,12.065314681465003,5.4,5.392972792529264,12.0,1509.8032329240536,11.999776004935628,0.0688898947673291,0,0,0.6400000000000006,25,0
7.36,11.999999999999996,11.922937670232152,5.4,5.4045884673700435,12.0,1512.319921011329,11.996080746560239,-0.07688313371635047,0,0,0.6200000000000001,25,0
7.38,11.999999999999996,11.887215353776087,5.4,5.355196769303995,12.0,1515.3995006559726,11.991530599486362,-0.10964924347210392,0,0,0.6000000000000005,25,0
7.4,11.999999999999996,11.996858165684692,5.4,5.431139623008149,12.0,1516.8754051536137,11.993401243904897,0.0036336860956023287,0,0,0.5800000000000001,25,0
7.42,11.999999999999996,12.086119951218565,5.4,5.394283719041968,12.0,1519.9451579522274,11.999167189295486,0.09139895609464688,0,0,0.5600000000000005,25,0
7.44,11.999999999999996,11.87940739595171,5.4,5.336208366677666,12.0,1522.934856207255,11.993499813221371,-0.11992635548467945,0,0,0.54,25,0
7.46,11.999999999999996,11.943142450262656,5.4,5.452323265737638,12.0,1525.942999322347,11.992286924368635,-0.05165740031444166,0,0,0.5200000000000005,25,0
7.48,11.999999999999996,12.102251421017368,5.4,5.435863761341502,12.0,1527.1983628789694,11.999103830999905,0.10842188152245846,0,0,0.5,25,0
7.5,11.999999999999996,11.811394086047947,5.4,5.416886960764637,12.0,1530.5847875409033,11.99014301640196,-0.1878889787519782,0,0,0.4800000000000004,25,0
7.5200000000000005,11.999999999999996,11.94456140970267,5.4,5.402266452350049,12.0,1533.4283485165734,11.989801149429338,-0.047553003418899564,0,0,0.45999999999999996,25,0
7.54,11.999999999999996,11.857948672492748,5.4,5.383297564456939,12.0,1536.3676925846307,11.985327596482774,-0.13389224705072245,0,0,0.4400000000000004,25,0
7.5600000000000005,11.999999999999996,11.894359638829737,5.4,5.413191836716999,12.0,1539.4562531524628,11.983694098601386,-0.09390243835648349,0,0,0.41999999999999993,25,0
7.58,11.999999999999996,11.972888626946187,5.4,5.425060767582855,12.0,1541.7632367230324,11.986270992445915,-0.014066651934923513,0,0,0.40000000000000036,25,0
7.6000000000000005,11.999999999999996,11.971261631533494,5.4,5.383724830032034,12.0,1545.6903618843382,11.98815307621799,-0.017755162423238602,0,0,0.3799999999999999,25,0
7.62,11.999999999999996,11.846924590856942,5.4,5.39647876925286,12.0,1547.8058223242874,11.983536998115229,-0.14359787011745162,0,0,0.3600000000000003,25,0
7.640000000000001,11.999999999999996,12.202681654899669,5.4,5.392726242400303,12.0,1550.9208544715148,11.997329938935085,0.21585205640748484,0,0,0.33999999999999986,25,0
7.66,11.999999999999996,11.998300897342288,5.4,5.433895446113966,12.0,1552.9557172988073,11.99788520683528,0.0004369461942186348,0,0,0.3200000000000003,25,0
7.68,11.999999999999996,11.860219679693047,5.4,5.4034230133595464,12.0,1555.5766648738868,11.99159071215313,-0.1380884857751763,0,0,0.3000000000000007,25,0
7.7,11.999999999999996,12.221242565016137,5.4,5.415895112457272,12.0,1559.263707248452,12.004362399493832,0.22796999529363227,0,0,0.28000000000000025,25,0
7.72,11.999999999999996,11.982052307130095,5.4,5.416800357691264,12.0,1561.1214928388024,12.0024470653693,-0.021437612464971778,0,0,0.2600000000000007,25,0
7.74,11.999999999999996,12.159887372091353,5.4,5.371916556647514,12.0,1564.3856930498382,12.009640302400838,0.15792971979591286,0,0,0.2400000000000002,25,0
7.76,11.999999999999996,11.980159816196599,5.4,5.376506291733305,12.0,1566.4930792614648,12.00637192645208,-0.027552425724072904,0,0,0.22000000000000064,25,0
7.78,11.999999999999996,11.973503502406647,5.4,5.4043044382772925,12.0,1570.2170793549687,12.003560617361098,-0.031594038755017095,0,0,0.20000000000000018,25,0
7.8,11.999999999999996,11.922340473907187,5.4,5.388064815211015,12.0,1571.957372486865,11.998932100261403,-0.08050801998169099,0,0,0.1800000000000006,25,0
7.82,11.999999999999996,11.928927778965525,5.4,5.410424368843843,12.0,1574.9057042631484,11.995729859760084,-0.07021790124359839,0,0,0.16000000000000014,25,0
7.84,11.999999999999996,11.997517594907217,5.4,5.41790209910733,12.0,1577.1434164923132,11.996629308929267,0.0009337070991488616,0,0,0.14000000000000057,25,0
7.86,11.999999999999996,11.766485662532322,5.4,5.44733983013087,12.0,1580.056627147847,11.986075083795708,-0.2308177846110926,0,0,0.1200000000000001,25,0
